user_id,star_num,f_num,f_name
41,70,5,1
41,290,5,1
41,5,5,1
41,7,5,1
41,8,5,1
42,186,5,1
42,0,3,1
42,5,3,1
42,36,3,1
42,70,3,1
42,0,5,1
42,5,5,1
42,56,5,1
42,151,5,1
42,1,4,1
42,15,4,1
42,278,5,1
42,17,5,1
42,126,5,1
43,56,5,1
43,56,4,1
43,33,4,1
43,299,4,1
43,126,3,1
43,8,4,1
43,133,4,1
43,5,5,1
43,9,5,1
43,12,5,1
43,33,5,1
43,132,5,1
43,70,4,1
43,163,4,1
43,170,4,1
43,278,4,1
43,5,4,1
43,12,4,1
43,15,4,1
43,134,4,1
44,5,4,1
44,7,4,1
44,17,4,1
44,223,4,1
44,254,4,1
44,26,4,1
44,49,4,1
44,56,4,1
44,70,4,1
44,15,5,1
45,56,4,1
45,299,4,1
45,0,5,1
45,5,5,1
45,151,4,1
45,168,4,1
45,126,5,1
45,126,4,1
45,9,5,1
45,12,5,1
45,31,5,1
45,56,5,1
45,323,5,1
45,15,5,1
45,319,5,1
45,56,2,1
45,126,2,1
45,151,2,1
45,168,2,1
45,5,4,1
45,7,4,1
45,65,4,1
45,70,4,1
45,206,4,1
45,70,5,1
45,279,5,1
45,5,3,1
45,7,3,1
45,36,5,1
45,39,5,1
46,1,3,1
46,15,3,1
46,24,3,1
46,133,3,1
46,141,3,1
46,15,4,1
46,68,4,1
46,134,4,1
46,70,4,1
46,278,4,1
46,319,4,1
46,56,5,1
46,70,5,1
46,151,5,1
46,278,5,1
46,175,5,1
46,177,5,1
46,30,4,1
46,302,4,1
46,132,4,1
46,132,5,1
46,81,4,1
46,176,4,1
46,201,4,1
46,56,4,1
46,126,4,1
46,68,5,1
46,51,5,1
46,147,5,1
46,176,5,1
46,5,5,1
46,36,4,1
46,41,4,1
46,36,5,1
46,80,4,1
46,123,4,1
46,138,4,1
47,0,4,1
47,5,4,1
47,278,5,1
47,184,5,1
47,56,5,1
47,70,5,1
47,5,5,1
47,12,5,1
47,56,4,1
47,70,5,1
48,56,4,1
48,147,4,1
48,56,3,1
48,132,3,1
48,151,4,1
48,166,4,1
48,223,4,1
48,229,4,1
48,323,4,1
48,0,3,1
48,5,3,1
48,36,3,1
48,39,3,1
48,49,3,1
48,70,3,1
49,56,5,1
49,276,4,1
49,284,4,1
49,278,5,1
49,175,4,1
49,32,5,1
49,36,5,1
49,70,5,1
49,223,5,1
50,132,5,1
50,30,5,1
50,55,5,1
50,175,5,1
50,56,5,1
50,176,5,1
50,0,4,1
50,5,4,1
50,40,4,1
50,56,4,1
50,34,5,1
50,127,5,1
50,287,5,1
50,223,5,1
50,278,5,1
50,5,5,1
50,36,5,1
50,39,5,1
50,70,5,1
50,31,5,1
50,278,4,1
50,287,4,1
50,3,3,1
50,5,3,1
50,15,5,1
50,93,5,1
50,94,5,1
50,1,5,1
50,319,5,1
51,56,5,1
51,56,2,1
51,158,2,1
51,33,5,1
51,36,5,1
51,70,5,1
51,5,4,1
51,175,4,1
51,126,5,1
51,133,5,1
51,254,3,1
52,93,5,1
52,94,5,1
52,70,5,1
52,0,5,1
52,5,5,1
52,133,5,1
53,56,5,1
53,133,5,1
53,295,5,1
53,36,5,1
53,70,5,1
53,176,5,1
53,319,5,1
53,133,2,1
53,132,4,1
53,56,4,1
53,265,5,1
53,71,5,1
53,299,5,1
53,302,5,1
53,186,5,1
53,320,5,1
54,56,3,1
54,278,4,1
54,123,5,1
54,138,5,1
54,281,4,1
55,70,5,1
55,15,5,1
56,43,4,1
56,70,4,1
56,206,4,1
56,8,3,1
56,43,3,1
56,56,3,1
56,70,3,1
56,56,4,1
56,126,4,1
56,151,4,1
56,15,3,1
56,319,4,1
56,36,5,1
56,39,5,1
56,40,5,1
56,56,5,1
56,70,5,1
56,127,4,1
56,33,4,1
56,133,4,1
56,144,4,1
56,31,4,1
56,35,4,1
56,44,4,1
56,1,4,1
56,15,4,1
56,33,5,1
56,4,2,1
56,5,2,1
56,278,5,1
56,36,4,1
57,319,4,1
57,56,5,1
57,70,5,1
57,60,5,1
57,68,5,1
57,81,5,1
58,56,3,1
58,302,4,1
58,56,5,1
58,68,5,1
58,70,5,1
58,81,5,1
58,82,5,1
58,70,4,1
58,302,5,1
58,68,4,1
58,278,4,1
58,278,3,1
58,0,3,1
58,5,3,1
58,70,3,1
58,56,4,1
59,70,1,1
59,127,1,1
59,133,2,1
59,4,4,1
59,5,4,1
59,56,4,1
59,70,4,1
59,133,4,1
59,2,4,1
59,132,4,1
59,70,2,1
59,176,2,1
59,197,2,1
59,276,3,1
59,31,5,1
59,56,5,1
59,70,5,1
59,323,5,1
60,8,5,1
60,5,5,1
60,70,5,1
60,127,5,1
60,278,5,1
60,49,5,1
60,144,5,1
61,36,5,1
61,41,5,1
61,56,5,1
61,70,5,1
61,5,5,1
61,68,5,1
61,81,5,1
61,184,5,1
61,2,5,1
61,6,5,1
61,92,5,1
61,94,5,1
61,100,5,1
61,31,5,1
61,158,5,1
61,51,5,1
61,123,5,1
61,138,5,1
61,319,5,1
61,43,4,1
61,70,4,1
61,33,5,1
61,44,5,1
61,129,5,1
61,147,5,1
61,278,5,1
61,186,5,1
61,277,5,1
61,0,5,1
62,36,4,1
62,70,4,1
62,56,3,1
62,302,3,1
62,278,3,1
62,133,5,1
62,0,4,1
62,5,4,1
62,1,4,1
62,15,4,1
62,302,5,1
62,15,3,1
62,292,3,1
62,175,4,1
63,56,5,1
63,208,5,1
