user_id,star_num,f_num,f_name
72,33,5,1
72,36,5,1
72,30,4,1
72,124,3,1
72,259,3,1
72,148,4,1
72,135,4,1
72,2,3,1
72,28,3,1
72,128,5,1
72,118,5,1
72,177,5,1
72,304,4,1
73,171,4,1
73,29,3,1
73,33,3,1
73,48,3,1
73,124,3,1
73,119,5,1
73,142,5,1
73,158,5,1
73,171,5,1
73,33,4,1
73,4,5,1
73,33,5,1
73,36,5,1
73,2,5,1
74,28,3,1
74,97,4,1
74,287,4,1
74,129,3,1
74,304,5,1
75,11,5,1
75,46,5,1
75,142,5,1
75,87,5,1
75,173,5,1
75,263,5,1
75,279,5,1
75,304,5,1
76,118,5,1
76,150,5,1
76,177,5,1
76,24,4,1
76,46,4,1
76,307,4,1
76,1,4,1
76,33,4,1
77,28,4,1
77,287,4,1
77,304,4,1
78,241,5,1
78,304,5,1
78,97,5,1
79,171,4,1
79,307,5,1
79,28,4,1
80,287,5,1
80,148,5,1
80,155,5,1
80,280,5,1
80,132,4,1
80,164,4,1
80,27,5,1
80,34,5,1
80,124,5,1
80,94,5,1
81,33,4,1
81,62,4,1
81,124,4,1
81,304,3,1
81,173,4,1
81,210,4,1
81,304,4,1
81,53,4,1
81,245,4,1
81,274,4,1
81,32,3,1
82,33,5,1
82,35,5,1
82,28,3,1
82,87,3,1
82,1,4,1
82,87,4,1
82,33,2,1
82,2,4,1
82,64,3,1
82,164,4,1
83,2,4,1
83,48,3,1
83,27,4,1
83,40,4,1
83,52,4,1
83,142,4,1
83,304,4,1
83,28,4,1
83,164,4,1
83,264,4,1
83,193,4,1
83,89,5,1
84,263,4,1
84,6,4,1
84,193,4,1
84,210,4,1
84,173,4,1
85,40,3,1
85,32,5,1
85,124,5,1
86,48,3,1
86,75,4,1
87,148,3,1
87,114,3,1
87,273,5,1
87,85,5,1
87,148,4,1
87,1,5,1
87,30,5,1
87,7,4,1
87,173,4,1
87,119,4,1
87,161,4,1
87,33,3,1
87,118,4,1
87,210,4,1
87,28,5,1
88,161,5,1
88,118,5,1
88,82,4,1
88,143,4,1
88,3,5,1
88,200,5,1
88,0,5,1
88,279,5,1
89,33,5,1
89,135,5,1
89,30,5,1
89,142,3,1
89,307,4,1
89,263,4,1
89,271,4,1
89,273,4,1
89,2,5,1
90,33,5,1
90,171,3,1
90,1,5,1
90,28,1,1
90,33,1,1
90,36,1,1
90,4,4,1
90,28,4,1
90,30,4,1
90,33,4,1
90,36,4,1
90,6,5,1
90,173,5,1
90,27,5,1
90,164,5,1
90,11,4,1
90,75,5,1
90,48,5,1
90,85,5,1
91,142,4,1
91,286,5,1
92,33,4,1
92,40,5,1
92,27,4,1
92,164,4,1
92,30,5,1
92,33,5,1
92,36,5,1
92,33,3,1
92,135,3,1
92,27,5,1
92,43,5,1
92,164,5,1
92,169,5,1
92,2,4,1
92,84,4,1
92,124,4,1
92,84,5,1
92,304,5,1
93,2,3,1
93,5,3,1
93,280,3,1
93,24,3,1
93,142,3,1
93,280,4,1
93,15,4,1
93,27,4,1
93,164,4,1
93,171,5,1
93,82,4,1
93,84,4,1
93,1,4,1
93,142,4,1
94,287,4,1
94,27,5,1
94,171,4,1
95,81,5,1
95,33,5,1
95,161,4,1
95,177,4,1
95,161,5,1
95,124,4,1
95,36,5,1
95,24,3,1
95,46,3,1
95,6,4,1
96,6,5,1
96,193,5,1
96,97,5,1
96,280,5,1
96,279,5,1
96,173,5,1
96,118,5,1
96,171,5,1
96,11,5,1
97,61,4,1
97,193,4,1
97,148,4,1
97,33,5,1
97,38,5,1
97,193,5,1
97,121,5,1
97,138,5,1
98,142,4,1
98,153,4,1
98,158,4,1
98,160,4,1
98,164,4,1
98,171,4,1
98,307,5,1
98,6,4,1
98,7,4,1
98,33,4,1
98,113,4,1
98,138,4,1
98,193,4,1
98,210,4,1
98,94,5,1
98,102,5,1
98,193,5,1
98,27,4,1
98,124,4,1
98,118,5,1
98,142,5,1
98,158,5,1
98,171,5,1
98,30,4,1
98,148,5,1
98,4,5,1
98,241,5,1
98,7,5,1
98,30,5,1
98,32,5,1
98,33,5,1
98,36,5,1
98,48,4,1
98,81,4,1
98,82,4,1
98,119,4,1
98,127,4,1
98,287,4,1
98,304,5,1
98,2,5,1
99,6,5,1
99,193,5,1
99,210,5,1
99,141,5,1
99,304,5,1
99,134,5,1
99,124,4,1
99,129,5,1
99,280,5,1
99,94,4,1
99,141,4,1
100,280,5,1
100,4,4,1
100,33,4,1
101,273,5,1
101,27,5,1
101,210,5,1
101,82,4,1
101,241,4,1
101,124,5,1
101,241,5,1
102,129,4,1
102,4,2,1
102,28,2,1
102,40,2,1
102,131,2,1
102,33,4,1
102,48,4,1
102,1,4,1
102,28,4,1
102,62,4,1
102,33,3,1
102,33,5,1
102,46,3,1
102,48,3,1
102,124,3,1
102,304,3,1
102,4,3,1
102,307,3,1
102,159,3,1
102,40,4,1
102,41,4,1
102,121,4,1
102,138,4,1
102,40,5,1
102,263,3,1
102,279,3,1
102,29,4,1
102,304,4,1
102,4,4,1
102,27,4,1
102,118,4,1
102,241,4,1
103,118,4,1
103,31,5,1
103,164,5,1
103,241,5,1
103,307,5,1
103,30,5,1
103,33,5,1
103,36,5,1
103,135,5,1
103,48,3,1
103,1,3,1
103,164,3,1
103,97,3,1
103,84,3,1
103,40,3,1
103,210,3,1
104,118,5,1
104,142,5,1
105,241,5,1
105,27,3,1
105,241,4,1
105,149,5,1
106,118,4,1
106,0,1,1
106,284,4,1
106,307,2,1
106,6,3,1
107,0,4,1
107,151,4,1
107,280,4,1
108,164,3,1
108,241,3,1
109,171,5,1
109,0,5,1
109,274,5,1
110,210,5,1
110,46,5,1
110,124,5,1
110,33,5,1
110,171,5,1
110,304,5,1
110,263,5,1
110,48,5,1
111,167,5,1
111,263,5,1
111,287,5,1
112,28,5,1
112,97,5,1
112,1,5,1
112,118,5,1
112,276,5,1
113,7,5,1
114,85,5,1
114,208,5,1
114,11,4,1
114,124,4,1
114,0,5,1
114,264,5,1
114,210,5,1
114,118,1,1
114,213,5,1
115,148,5,1
115,173,5,1
115,287,5,1
115,2,5,1
115,40,5,1
115,33,5,1
116,304,5,1
116,2,5,1
116,33,5,1
117,40,4,1
117,2,5,1
117,33,4,1
117,36,4,1
117,210,4,1
117,1,4,1
117,30,5,1
117,142,5,1
117,161,5,1
117,30,4,1
117,277,4,1
117,153,4,1
117,274,4,1
117,193,5,1
118,46,5,1
118,124,5,1
118,263,5,1
118,15,5,1
118,27,5,1
118,52,5,1
118,164,5,1
118,267,5,1
118,7,5,1
118,0,5,1
118,1,5,1
118,37,5,1
118,2,5,1
118,241,5,1
118,243,5,1
118,177,5,1
119,164,4,1
119,263,4,1
119,273,4,1
119,171,4,1
119,148,5,1
119,118,3,1
120,30,5,1
120,11,5,1
121,7,5,1
121,46,5,1
121,124,5,1
121,30,4,1
121,33,2,1
121,118,5,1
121,142,5,1
121,150,5,1
121,177,5,1
121,263,5,1
121,0,5,1
121,46,4,1
122,30,5,1
122,33,5,1
122,36,5,1
122,82,5,1
122,118,5,1
122,11,5,1
122,116,5,1
122,304,5,1
122,263,4,1
122,171,4,1
122,304,4,1
122,1,5,1
122,263,5,1
122,40,4,1
122,254,5,1
122,46,3,1
122,27,4,1
122,164,4,1
123,286,4,1
123,263,5,1
123,13,4,1
123,1,3,1
123,142,3,1
123,158,3,1
123,28,3,1
123,304,4,1
124,148,4,1
124,164,4,1
124,210,4,1
124,7,4,1
124,0,4,1
124,82,3,1
124,132,3,1
125,6,3,1
126,28,5,1
126,173,5,1
126,27,5,1
126,124,5,1
126,164,5,1
126,210,5,1
126,241,5,1
126,40,3,1
126,48,3,1
126,32,5,1
126,33,5,1
126,36,5,1
126,38,5,1
126,56,4,1
126,148,3,1
126,164,3,1
127,173,5,1
127,124,5,1
127,124,4,1
127,171,4,1
127,0,4,1
127,2,4,1
127,27,4,1
127,230,4,1
127,4,3,1
127,40,3,1
127,121,3,1
127,138,3,1
128,28,4,1
128,63,4,1
128,193,4,1
128,267,4,1
129,119,3,1
129,11,5,1
129,94,5,1
129,119,5,1
129,287,5,1
129,172,3,1
129,85,5,1
129,1,1,1
129,142,1,1
129,48,3,1
129,124,3,1
129,40,3,1
129,121,3,1
129,138,3,1
129,30,5,1
129,33,5,1
129,36,5,1
130,30,5,1
130,284,4,1
130,284,5,1
130,265,5,1
131,30,4,1
131,33,4,1
131,36,4,1
131,173,4,1
131,210,4,1
131,121,3,1
131,138,3,1
132,263,4,1
132,164,5,1
133,30,5,1
133,33,5,1
133,36,5,1
133,49,5,1
133,1,5,1
133,118,5,1
133,61,3,1
133,124,3,1
133,142,3,1
133,193,3,1
133,40,5,1
133,121,5,1
133,138,5,1
133,29,5,1
133,135,4,1
133,28,4,1
134,153,3,1
134,160,3,1
134,171,3,1
134,28,4,1
134,142,4,1
134,118,4,1
134,164,4,1
134,279,4,1
134,280,3,1
134,148,4,1
134,155,4,1
134,284,4,1
134,304,4,1
134,307,4,1
134,0,4,1
134,1,4,1
134,17,4,1
134,151,4,1
134,33,4,1
134,119,4,1
134,171,4,1
135,4,3,1
135,40,5,1
135,41,5,1
135,85,3,1
135,75,4,1
135,84,5,1
135,28,1,1
135,193,1,1
135,75,5,1
135,0,5,1
135,124,5,1
136,0,5,1
137,164,5,1
137,304,5,1
137,11,5,1
137,46,5,1
137,142,5,1
137,156,5,1
137,118,5,1
137,84,5,1
137,193,5,1
137,2,5,1
137,33,5,1
137,36,5,1
137,150,5,1
137,8,5,1
137,28,5,1
137,280,5,1
137,7,5,1
137,39,5,1
137,161,5,1
137,163,5,1
137,307,5,1
137,138,5,1
137,1,5,1
137,158,5,1
137,135,5,1
138,7,4,1
138,1,3,1
138,118,3,1
138,82,4,1
138,2,4,1
138,16,4,1
138,40,4,1
138,121,4,1
138,138,4,1
138,148,4,1
138,155,4,1
138,33,5,1
138,119,5,1
138,287,4,1
138,0,5,1
138,6,5,1
138,36,5,1
138,124,5,1
139,28,3,1
139,119,3,1
139,171,3,1
139,30,5,1
139,66,5,1
139,30,3,1
139,33,3,1
139,38,3,1
139,193,5,1
139,153,2,1
139,65,3,1
139,80,3,1
139,33,4,1
139,267,3,1
139,267,4,1
139,280,4,1
139,210,4,1
140,33,5,1
140,36,5,1
140,0,5,1
140,61,4,1
140,193,4,1
140,171,4,1
140,29,3,1
140,33,3,1
140,0,4,1
140,0,3,1
140,82,4,1
140,85,4,1
140,304,5,1
140,129,5,1
140,64,4,1
140,27,5,1
141,7,3,1
141,33,3,1
141,33,4,1
141,304,4,1
141,142,4,1
141,158,4,1
141,150,4,1
141,129,4,1
141,267,4,1
141,304,5,1
141,118,4,1
141,171,4,1
141,173,4,1
141,210,4,1
141,241,4,1
141,33,5,1
141,138,5,1
141,4,4,1
141,175,4,1
141,41,3,1
141,46,3,1
141,24,4,1
141,46,4,1
141,0,3,1
141,1,3,1
141,28,3,1
141,279,5,1
142,28,4,1
142,2,5,1
142,28,5,1
142,85,5,1
142,101,5,1
142,304,4,1
142,135,4,1
142,24,5,1
142,58,4,1
142,75,5,1
142,304,5,1
143,177,5,1
143,48,5,1
143,171,5,1
143,118,5,1
143,148,5,1
143,173,5,1
143,304,5,1
143,30,5,1
143,276,5,1
144,30,4,1
144,33,4,1
144,40,4,1
144,7,4,1
144,58,4,1
144,144,4,1
144,210,4,1
144,65,1,1
144,84,1,1
144,148,5,1
144,273,5,1
144,173,5,1
144,210,5,1
144,27,5,1
144,2,5,1
144,164,5,1
144,141,3,1
144,33,5,1
144,36,5,1
144,38,5,1
144,264,5,1
144,30,5,1
144,121,5,1
144,138,5,1
144,46,4,1
145,264,5,1
145,7,5,1
114,263,3,1
114,101,5,1
114,118,5,1
114,177,4,1
114,30,3,1
114,46,3,1
114,50,3,1
146,11,3,1
146,144,5,1
146,263,5,1
146,273,5,1
146,276,5,1
146,4,5,1
146,24,5,1
146,124,5,1
146,142,5,1
146,304,5,1
146,27,4,1
146,46,4,1
146,210,4,1
146,241,4,1
146,287,4,1
146,114,4,1
146,124,4,1
146,27,5,1
146,34,5,1
147,6,4,1
147,84,4,1
147,193,4,1
147,0,5,1
147,85,4,1
147,29,5,1
147,33,5,1
147,35,5,1
147,30,5,1
148,280,5,1
148,267,5,1
148,171,5,1
148,0,3,1
148,28,3,1
148,304,3,1
149,173,5,1
149,280,5,1
149,11,4,1
149,46,4,1
149,142,4,1
149,304,4,1
149,307,4,1
149,27,3,1
149,164,3,1
149,124,4,1
149,262,4,1
149,40,5,1
149,121,5,1
149,138,5,1
149,142,5,1
149,267,5,1
149,304,5,1
149,279,4,1
149,28,5,1
149,124,5,1
149,28,4,1
150,40,5,1
150,121,5,1
150,138,5,1
150,118,5,1
150,1,5,1
150,142,5,1
150,164,5,1
150,0,5,1
150,129,5,1
150,172,5,1
150,124,5,1
150,24,5,1
150,2,5,1
150,27,5,1
150,158,5,1
150,7,5,1
150,65,5,1
150,86,5,1
150,93,5,1
150,114,5,1
150,193,5,1
151,28,4,1
151,280,2,1
151,30,4,1
151,33,4,1
151,36,4,1
151,2,4,1
151,97,4,1
151,271,4,1
152,4,4,1
152,124,4,1
152,307,4,1
152,33,4,1
152,4,5,1
152,307,5,1
152,210,4,1
152,28,5,1
152,148,5,1
152,155,5,1
152,210,5,1
152,164,5,1
152,241,5,1
152,24,5,1
152,124,5,1
152,65,4,1
152,7,5,1
152,1,4,1
152,17,4,1
152,304,5,1
79,287,4,1
79,40,4,1
153,6,5,1
153,27,5,1
153,28,5,1
153,179,5,1
153,82,5,1
153,287,5,1
154,46,5,1
154,245,5,1
154,30,5,1
154,135,1,1
154,48,2,1
154,150,3,1
154,161,5,1
155,33,5,1
155,304,5,1
155,307,5,1
155,148,4,1
155,155,4,1
155,263,4,1
155,304,3,1
155,40,3,1
155,11,4,1
155,46,4,1
155,200,4,1
155,210,4,1
155,304,4,1
155,164,3,1
155,121,4,1
155,138,4,1
155,142,4,1
155,161,4,1
155,142,2,1
155,171,4,1
156,274,4,1
156,273,4,1
156,171,4,1
156,252,4,1
156,4,4,1
156,124,4,1
156,307,4,1
156,2,4,1
156,56,4,1
156,80,4,1
156,129,4,1
157,267,3,1
157,33,4,1
157,36,4,1
157,6,3,1
157,24,4,1
157,263,4,1
157,272,4,1
157,125,3,1
157,287,5,1
157,304,5,1
157,138,4,1
157,142,3,1
157,41,4,1
157,121,4,1
157,58,4,1
157,3,4,1
157,46,4,1
157,7,5,1
157,148,5,1
158,173,4,1
158,1,5,1
158,153,4,1
158,160,4,1
158,164,4,1
158,171,4,1
158,41,4,1
158,164,5,1
158,241,5,1
158,15,5,1
158,124,5,1
158,118,5,1
158,135,4,1
159,287,5,1
159,1,3,1
159,28,3,1
159,44,3,1
159,124,3,1
159,142,3,1
159,142,4,1
159,158,4,1
159,171,5,1
159,87,5,1
159,24,5,1
159,28,5,1
159,124,5,1
159,304,5,1
160,33,5,1
160,7,5,1
160,281,5,1
160,29,5,1
160,210,5,1
160,27,5,1
160,286,5,1
161,280,5,1
161,287,5,1
161,304,5,1
161,263,5,1
161,4,5,1
161,28,5,1
161,142,5,1
161,61,5,1
161,193,5,1
161,33,4,1
161,273,5,1
161,1,4,1
161,1,5,1
161,24,5,1
161,46,5,1
161,173,5,1
162,7,5,1
162,148,5,1
162,48,5,1
162,28,4,1
162,33,4,1
162,46,4,1
162,48,4,1
162,171,4,1
162,287,5,1
163,267,5,1
163,124,5,1
163,6,5,1
163,94,5,1
163,264,5,1
163,33,4,1
163,40,4,1
163,121,4,1
163,138,4,1
163,0,5,1
163,37,5,1
163,48,4,1
163,30,5,1
163,33,5,1
163,173,5,1
163,148,5,1
163,128,5,1
163,84,5,1
163,118,5,1
164,118,4,1
164,267,3,1
164,263,4,1
165,33,4,1
165,84,4,1
165,1,2,1
165,48,5,1
165,86,5,1
165,93,5,1
165,114,5,1
165,33,5,1
165,304,5,1
165,30,4,1
165,48,4,1
165,36,4,1
165,132,4,1
165,28,3,1
165,304,3,1
165,150,3,1
165,177,3,1
166,149,5,1
166,150,5,1
166,33,5,1
166,135,5,1
166,171,5,1
166,263,5,1
166,142,5,1
166,119,5,1
166,122,5,1
166,241,5,1
166,2,4,1
166,75,4,1
166,40,5,1
167,1,4,1
167,142,4,1
167,264,4,1
